sep=;
"res_entry_id";"pers_id";"last_name";"first_name";"birth_date";"res_entry_start";"res_entry_end";"start_date";"end_date";"political_function";"parliament_id"
"CA_Augustine_Jean_1937__01";"CA_Augustine_Jean_1937";"Augustine";"Jean";"09sep1937";"25oct1993";"22jan2006";1993-10-25;2006-01-22;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994;CA_NT-HC_1997;CA_NT-HC_2001;CA_NT-HC_2004"
"CA_Axworthy_Christopher_1947__01";"CA_Axworthy_Christopher_1947";"Axworthy";"Christopher-S";"10mar1947";"21nov1988";"01jun1997";1988-11-21;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1988;CA_NT-HC_1994"
"CA_Axworthy_Lloyd_1939__02";"CA_Axworthy_Lloyd_1939";"Axworthy";"Lloyd";"21dec1939";"21nov1988";"26nov2000";1988-11-21;2000-11-26;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1988;CA_NT-HC_1994;CA_NT-HC_1997"
"CA_Bachand_Claude_1951__01";"CA_Bachand_Claude_1951";"Bachand";"Claude";"03jan1951";"25oct1993";"01may2011";1993-10-25;2011-05-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994;CA_NT-HC_1997;CA_NT-HC_2001;CA_NT-HC_2004;CA_NT-HC_2006;CA_NT-HC_2008"
"CA_Baker_George_1942__02";"CA_Baker_George_1942";"Baker";"George";"03sep1942";"21nov1988";"25mar2002";1988-11-21;2002-03-25;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1988;CA_NT-HC_1994;CA_NT-HC_1997;CA_NT-HC_2001"
"CA_Bakopanos_Eleni_1954__01";"CA_Bakopanos_Eleni_1954";"Bakopanos";"Eleni";"10may1954";"25oct1993";"01jun1997";1993-10-25;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994"
"CA_Barnes_Susan_1952__01";"CA_Barnes_Susan_1952";"Barnes";"Susan";"08sep1952";"25oct1993";"13oct2008";1993-10-25;2008-10-13;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994;CA_NT-HC_1997;CA_NT-HC_2001;CA_NT-HC_2004;CA_NT-HC_2006"
"CA_Beaumier_Colleen_1944__01";"CA_Beaumier_Colleen_1944";"Beaumier";"Colleen";"08nov1944";"25oct1993";"01jun1997";1993-10-25;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994"
"CA_Belair_Reginald_1949__01";"CA_Belair_Reginald_1949";"Belair";"Reginald";"06apr1949";"21nov1988";"01jun1997";1988-11-21;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1988;CA_NT-HC_1994"
"CA_Belanger_Mauril_1955__01";"CA_Belanger_Mauril_1955";"Belanger";"Mauril";"15jun1955";"13feb1995";"15aug2016";1995-02-13;2016-08-15;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994;CA_NT-HC_1997;CA_NT-HC_2001;CA_NT-HC_2004;CA_NT-HC_2006;CA_NT-HC_2008;CA_NT-HC_2011;CA_NT-HC_2015"
"CA_Belisle_Richard_1946__01";"CA_Belisle_Richard_1946";"Belisle";"Richard";"20jul1946";"25oct1993";"01jun1997";1993-10-25;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994"
"CA_Bellehumeur_Michel_1963__01";"CA_Bellehumeur_Michel_1963";"Bellehumeur";"Michel";"21jan1963";"25oct1993";"18may2002";1993-10-25;2002-05-18;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994;CA_NT-HC_1997;CA_NT-HC_2001"
"CA_Bellemare_Eugene_1932__01";"CA_Bellemare_Eugene_1932";"Bellemare";"Eugene";"06apr1932";"21nov1988";"01jun1997";1988-11-21;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1988;CA_NT-HC_1994"
"CA_Benoit_Leon_1950__01";"CA_Benoit_Leon_1950";"Benoit";"Leon-Earl";"07jul1950";"25oct1993";"01jun1997";1993-10-25;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994"
"CA_Bergeron_Stephane_1965__01";"CA_Bergeron_Stephane_1965";"Bergeron";"Stephane";"28jan1965";"25oct1993";"17jun1998";1993-10-25;1998-06-17;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994;CA_NT-HC_1997"
"CA_Bernier_Gilles_1934__02";"CA_Bernier_Gilles_1934";"Bernier";"Gilles";"15jul1934";"25oct1993";"01jun1997";1993-10-25;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994"
"CA_Bernier_Maurice_1947__01";"CA_Bernier_Maurice_1947";"Bernier";"Maurice";"11mar1947";"25oct1993";"01jun1997";1993-10-25;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994"
"CA_Bernier_Yvan_1960__01";"CA_Bernier_Yvan_1960";"Bernier";"Yvan";"17jun1960";"25oct1993";"01jun1997";1993-10-25;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994"
"CA_Bertrand_Robert_1953__01";"CA_Bertrand_Robert_1953";"Bertrand";"Robert";"04apr1953";"25oct1993";"27jun2004";1993-10-25;2004-06-27;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994;CA_NT-HC_1997;CA_NT-HC_2001"
"CA_Bethel_Judith_1943__01";"CA_Bethel_Judith_1943";"Bethel";"Judith-Claire";"24aug1943";"25oct1993";"01jun1997";1993-10-25;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994"
"CA_Bevilacqua_Maurizio_1960__02";"CA_Bevilacqua_Maurizio_1960";"Bevilacqua";"Maurizio";"01jun1960";"10dec1990";"01jun1997";1990-12-10;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1988;CA_NT-HC_1994"
"CA_Bhaduria_Jag_1940__02";"CA_Bhaduria_Jag_1940";"Bhaduria";"Jag";"23jan1940";"27jan1994";"22dec1996";1994-01-27;1996-12-22;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994"
"CA_Blaikie_William_1951__02";"CA_Blaikie_William_1951";"Blaikie";"William-Alexander";"19jun1951";"21nov1988";"01jun1997";1988-11-21;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1988;CA_NT-HC_1994"
"CA_Blondin-Andrew_Ethel_1951__01";"CA_Blondin-Andrew_Ethel_1951";"Blondin-Andrew";"Ethel-Dorothy";"25mar1951";"21nov1988";"22jan2006";1988-11-21;2006-01-22;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1988;CA_NT-HC_1994;CA_NT-HC_1997;CA_NT-HC_2001;CA_NT-HC_2004"
"CA_Bodnar_Morris_1948__01";"CA_Bodnar_Morris_1948";"Bodnar";"Morris-P";"04sep1948";"25oct1993";"01jun1997";1993-10-25;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994"
"CA_Bonin_Raymond_1942__01";"CA_Bonin_Raymond_1942";"Bonin";"Raymond";"20nov1942";"25oct1993";"13oct2008";1993-10-25;2008-10-13;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994;CA_NT-HC_1997;CA_NT-HC_2001;CA_NT-HC_2004;CA_NT-HC_2006"
"CA_Boudria_Don_1949__01";"CA_Boudria_Don_1949";"Boudria";"Don";"30aug1949";"04sep1984";"22jan2006";1984-09-04;2006-01-22;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1984;CA_NT-HC_1988;CA_NT-HC_1994;CA_NT-HC_1997;CA_NT-HC_2001;CA_NT-HC_2004"
"CA_Breitkreuz_Cliff_1940__01";"CA_Breitkreuz_Cliff_1940";"Breitkreuz";"Cliff-N";"30jul1940";"25oct1993";"26mar2000";1993-10-25;2000-03-26;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994;CA_NT-HC_1997"
"CA_Breitkreuz_Garry_1945__01";"CA_Breitkreuz_Garry_1945";"Breitkreuz";"Garry-W";"21oct1945";"25oct1993";"26mar2000";1993-10-25;2000-03-26;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994;CA_NT-HC_1997"
"CA_Bridgman_Margaret_1940__01";"CA_Bridgman_Margaret_1940";"Bridgman";"Margaret";"10jan1940";"25oct1993";"01jun1997";1993-10-25;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994"
"CA_Brien_Pierre_1970__01";"CA_Brien_Pierre_1970";"Brien";"Pierre";"22jun1970";"25oct1993";"01jun1997";1993-10-25;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994"
"CA_Brown_Bonnie_1941__01";"CA_Brown_Bonnie_1941";"Brown";"Bonnie";"02mar1941";"25oct1993";"01jun1997";1993-10-25;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994"
"CA_Brown_Jan_1947__03";"CA_Brown_Jan_1947";"Brown";"Jan";"23jun1947";"31may1996";"01jun1997";1996-05-31;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994"
"CA_Brushett_Dianne_1942__01";"CA_Brushett_Dianne_1942";"Brushett";"Dianne";"11oct1942";"25oct1993";"01jun1997";1993-10-25;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994"
"CA_Bryden_John_1943__01";"CA_Bryden_John_1943";"Bryden";"John-H";"15jul1943";"25oct1993";"01jun1997";1993-10-25;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994"
"CA_Byrne_Gerry_1966__01";"CA_Byrne_Gerry_1966";"Byrne";"Gerry";"27sep1966";"25mar1996";"18oct2015";1996-03-25;2015-10-18;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994;CA_NT-HC_1997;CA_NT-HC_2001;CA_NT-HC_2004;CA_NT-HC_2006;CA_NT-HC_2008;CA_NT-HC_2011"
"CA_Caccia_Charles_1930__01";"CA_Caccia_Charles_1930";"Caccia";"Charles-L";"28apr1930";"25jun1968";"27jun2004";1968-06-25;2004-06-27;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1968;CA_NT-HC_1973;CA_NT-HC_1974;CA_NT-HC_1979;CA_NT-HC_1980;CA_NT-HC_1984;CA_NT-HC_1988;CA_NT-HC_1994;CA_NT-HC_1997;CA_NT-HC_2001"
"CA_Calder_Murray_1951__01";"CA_Calder_Murray_1951";"Calder";"Murray";"15jan1951";"25oct1993";"01jun1997";1993-10-25;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994"
"CA_Campbell_Barry_1950__01";"CA_Campbell_Barry_1950";"Campbell";"Barry-R";"15jun1950";"25oct1993";"01jun1997";1993-10-25;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994"
"CA_Cannis_John_1951__01";"CA_Cannis_John_1951";"Cannis";"John";"04nov1951";"25oct1993";"01may2011";1993-10-25;2011-05-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994;CA_NT-HC_1997;CA_NT-HC_2001;CA_NT-HC_2004;CA_NT-HC_2006;CA_NT-HC_2008"
"CA_Canuel_Rene_1936__01";"CA_Canuel_Rene_1936";"Canuel";"Rene";"21oct1936";"25oct1993";"26nov2000";1993-10-25;2000-11-26;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994;CA_NT-HC_1997"
"CA_Caron_Andre_1944__01";"CA_Caron_Andre_1944";"Caron";"Andre";"18dec1944";"25oct1993";"10jan1997";1993-10-25;1997-01-10;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994"
"CA_Catterall_Marlene_1939__01";"CA_Catterall_Marlene_1939";"Catterall";"Marlene";"01mar1939";"21nov1988";"01jun1997";1988-11-21;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1988;CA_NT-HC_1994"
"CA_Cauchon_Martin_1962__01";"CA_Cauchon_Martin_1962";"Cauchon";"Martin";"23aug1962";"25oct1993";"27jun2004";1993-10-25;2004-06-27;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994;CA_NT-HC_1997;CA_NT-HC_2001"
"CA_Chamberlain_Brenda_1952__01";"CA_Chamberlain_Brenda_1952";"Chamberlain";"Brenda";"09apr1952";"25oct1993";"27jun2004";1993-10-25;2004-06-27;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994;CA_NT-HC_1997;CA_NT-HC_2001"
"CA_Chan_Raymond_1951__01";"CA_Chan_Raymond_1951";"Chan";"Raymond";"25oct1951";"25oct1993";"26nov2000";1993-10-25;2000-11-26;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994;CA_NT-HC_1997"
"CA_Charest_Jean_1958__01";"CA_Charest_Jean_1958";"Charest";"Jean-J";"24jun1958";"04sep1984";"30apr1998";1984-09-04;1998-04-30;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1984;CA_NT-HC_1988;CA_NT-HC_1994;CA_NT-HC_1997"
"CA_Chatters_David_1946__01";"CA_Chatters_David_1946";"Chatters";"David-Cameron";"15apr1946";"25oct1993";"26mar2000";1993-10-25;2000-03-26;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994;CA_NT-HC_1997"
"CA_Chretien_Jean_1946__01";"CA_Chretien_Jean_1946";"Chretien";"Jean-Guy";"23jan1946";"25oct1993";"01jun1997";1993-10-25;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994"
"CA_Chretien_Joseph_1934__04";"CA_Chretien_Joseph_1934";"Chretien";"Joseph-Jacques-Jean";"11jan1934";"25oct1993";"12dec2003";1993-10-25;2003-12-12;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994;CA_NT-HC_1997;CA_NT-HC_2001"
"CA_Clancy_Mary_1948__01";"CA_Clancy_Mary_1948";"Clancy";"Mary-Catherine";"13jan1948";"21nov1988";"01jun1997";1988-11-21;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1988;CA_NT-HC_1994"
"CA_Cohen_Elizabeth_1948__01";"CA_Cohen_Elizabeth_1948";"Cohen";"Elizabeth-Shaughnessy";"11feb1948";"25oct1993";"01jun1997";1993-10-25;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994"
"CA_Collenette_David_1946__03";"CA_Collenette_David_1946";"Collenette";"David-Michael";"24jun1946";"25oct1993";"27jun2004";1993-10-25;2004-06-27;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994;CA_NT-HC_1997;CA_NT-HC_2001"
"CA_Collins_AB_1935__01";"CA_Collins_AB_1935";"Collins";"AB";"18jun1935";"25oct1993";"01jun1997";1993-10-25;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994"
"CA_Comuzzi_Joseph_1933__01";"CA_Comuzzi_Joseph_1933";"Comuzzi";"Joseph-Robert";"05apr1933";"21nov1988";"17jun1998";1988-11-21;1998-06-17;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1988;CA_NT-HC_1994;CA_NT-HC_1997"
"CA_Copps_Sheila_1952__02";"CA_Copps_Sheila_1952";"Copps";"Sheila-Maureen";"27nov1952";"17jun1996";"27jun2004";1996-06-17;2004-06-27;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994;CA_NT-HC_1997;CA_NT-HC_2001"
"CA_Cowling_Marlene_1941__01";"CA_Cowling_Marlene_1941";"Cowling";"Marlene";"26aug1941";"25oct1993";"01jun1997";1993-10-25;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994"
"CA_Crawford_Rex_1932__01";"CA_Crawford_Rex_1932";"Crawford";"Rex";"25feb1932";"21nov1988";"01jun1997";1988-11-21;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1988;CA_NT-HC_1994"
"CA_Crete_Paul_1953__01";"CA_Crete_Paul_1953";"Crete";"Paul";"08apr1953";"25oct1993";"01jun1997";1993-10-25;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994"
"CA_Culbert_Harold_1944__01";"CA_Culbert_Harold_1944";"Culbert";"Harold-William";"16may1944";"25oct1993";"01jun1997";1993-10-25;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994"
"CA_Cullen_Roy_1944__01";"CA_Cullen_Roy_1944";"Cullen";"Roy";"31dec1944";"25mar1996";"13oct2008";1996-03-25;2008-10-13;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994;CA_NT-HC_1997;CA_NT-HC_2001;CA_NT-HC_2004;CA_NT-HC_2006"
"CA_Cummins_John_1942__01";"CA_Cummins_John_1942";"Cummins";"John-Martin";"12mar1942";"25oct1993";"01jun1997";1993-10-25;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994"
"CA_Dalphond-Guiral_Madeleine_1938__01";"CA_Dalphond-Guiral_Madeleine_1938";"Dalphond-Guiral";"Madeleine";"06jun1938";"25oct1993";"27jun2004";1993-10-25;2004-06-27;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994;CA_NT-HC_1997;CA_NT-HC_2001"
"CA_Daviault_Michel_1952__01";"CA_Daviault_Michel_1952";"Daviault";"Michel";"25nov1952";"25oct1993";"01jun1997";1993-10-25;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994"
"CA_DeVillers_Paul_1946__01";"CA_DeVillers_Paul_1946";"DeVillers";"Paul";"11mar1946";"25oct1993";"22jan2006";1993-10-25;2006-01-22;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994;CA_NT-HC_1997;CA_NT-HC_2001;CA_NT-HC_2004"
"CA_Debien_Maud_1938__01";"CA_Debien_Maud_1938";"Debien";"Maud";"29may1938";"25oct1993";"26nov2000";1993-10-25;2000-11-26;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994;CA_NT-HC_1997"
"CA_Denis_Brent_1950__01";"CA_Denis_Brent_1950";"Denis";"Brent-St";"27may1950";"25oct1993";"01jun1997";1993-10-25;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994"
"CA_Deshaies_Bernard_1953__01";"CA_Deshaies_Bernard_1953";"Deshaies";"Bernard";"11dec1953";"25oct1993";"01jun1997";1993-10-25;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994"
"CA_Dhaliwal_Harbance_1952__01";"CA_Dhaliwal_Harbance_1952";"Dhaliwal";"Harbance-Singh";"12dec1952";"25oct1993";"01jun1997";1993-10-25;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994"
"CA_Dingwall_David_1952__01";"CA_Dingwall_David_1952";"Dingwall";"David-Charles";"29jun1952";"18feb1980";"01jun1997";1980-02-18;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1980;CA_NT-HC_1984;CA_NT-HC_1988;CA_NT-HC_1994"
"CA_Dion_Stephane_1955__01";"CA_Dion_Stephane_1955";"Dion";"Stephane";"28sep1955";"25mar1996";"18oct2015";1996-03-25;2015-10-18;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994;CA_NT-HC_1997;CA_NT-HC_2001;CA_NT-HC_2004;CA_NT-HC_2006;CA_NT-HC_2008;CA_NT-HC_2011"
"CA_Discepola_Nunzio_1949__01";"CA_Discepola_Nunzio_1949";"Discepola";"Nunzio";"27nov1949";"25oct1993";"01jun1997";1993-10-25;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994"
"CA_Dromisky_Stanley_1931__01";"CA_Dromisky_Stanley_1931";"Dromisky";"Stanley-Peter";"25jun1931";"25oct1993";"27jun2004";1993-10-25;2004-06-27;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994;CA_NT-HC_1997;CA_NT-HC_2001"
"CA_Dube_Antoine_1947__01";"CA_Dube_Antoine_1947";"Dube";"Antoine";"15may1947";"25oct1993";"17jun1998";1993-10-25;1998-06-17;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994;CA_NT-HC_1997"
"CA_Duceppe_Gilles_1947__02";"CA_Duceppe_Gilles_1947";"Duceppe";"Gilles";"22jul1947";"19dec1990";"27jun2004";1990-12-19;2004-06-27;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1988;CA_NT-HC_1994;CA_NT-HC_1997;CA_NT-HC_2001"
"CA_Duhamel_Ron_1938__01";"CA_Duhamel_Ron_1938";"Duhamel";"Ron-J";"02mar1938";"21nov1988";"01jun1997";1988-11-21;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1988;CA_NT-HC_1994"
"CA_Dumas_Maurice_1927__01";"CA_Dumas_Maurice_1927";"Dumas";"Maurice";"01may1927";"25oct1993";"10mar1999";1993-10-25;1999-03-10;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994;CA_NT-HC_1997"
"CA_Duncan_John_1948__01";"CA_Duncan_John_1948";"Duncan";"John";"19dec1948";"25oct1993";"01jun1997";1993-10-25;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994"
"CA_Dupuy_Michel_1930__01";"CA_Dupuy_Michel_1930";"Dupuy";"Michel";"11jan1930";"25oct1993";"01jun1997";1993-10-25;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994"
"CA_Easter_Wayne_1949__01";"CA_Easter_Wayne_1949";"Easter";"Wayne";"22jun1949";"25oct1993";"19sep2021";1993-10-25;2021-09-19;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994;CA_NT-HC_1997;CA_NT-HC_2001;CA_NT-HC_2004;CA_NT-HC_2006;CA_NT-HC_2008;CA_NT-HC_2011;CA_NT-HC_2015;CA_NT-HC_2019"
"CA_Eggleton_Art_9999__01";"CA_Eggleton_Art_9999";"Eggleton";"Art";;"25oct1993";"27jun2004";1993-10-25;2004-06-27;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994;CA_NT-HC_1997;CA_NT-HC_2001"
"CA_English_John_1945__01";"CA_English_John_1945";"English";"John-Richard";"26jan1945";"25oct1993";"01jun1997";1993-10-25;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994"
"CA_Epp_Marvin_1939__01";"CA_Epp_Marvin_1939";"Epp";"Marvin-Kenneth";"11may1939";"25oct1993";"26mar2000";1993-10-25;2000-03-26;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994;CA_NT-HC_1997"
"CA_Fewchuk_Ronald_1941__01";"CA_Fewchuk_Ronald_1941";"Fewchuk";"Ronald-William";"28oct1941";"25oct1993";"01jun1997";1993-10-25;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994"
"CA_Fillion_Gilbert_1940__01";"CA_Fillion_Gilbert_1940";"Fillion";"Gilbert";"27jul1940";"25oct1993";"01jun1997";1993-10-25;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994"
"CA_Finestone_Sheila_1927__02";"CA_Finestone_Sheila_1927";"Finestone";"Sheila";"28jan1927";"21nov1988";"10aug1999";1988-11-21;1999-08-10;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1988;CA_NT-HC_1994;CA_NT-HC_1997"
"CA_Finlay_John_1929__01";"CA_Finlay_John_1929";"Finlay";"John-Baird";"29jan1929";"25oct1993";"27jun2004";1993-10-25;2004-06-27;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994;CA_NT-HC_1997;CA_NT-HC_2001"
"CA_Flis_Jesse_1933__02";"CA_Flis_Jesse_1933";"Flis";"Jesse-Philip";"15nov1933";"21nov1988";"01jun1997";1988-11-21;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1988;CA_NT-HC_1994"
"CA_Fontana_Joseph_1950__01";"CA_Fontana_Joseph_1950";"Fontana";"Joseph-Frank";"13jan1950";"21nov1988";"01jun1997";1988-11-21;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1988;CA_NT-HC_1994"
"CA_Forseth_Paul_1946__01";"CA_Forseth_Paul_1946";"Forseth";"Paul-Eugene";"14dec1946";"25oct1993";"01jun1997";1993-10-25;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994"
"CA_Frazer_John_1931__01";"CA_Frazer_John_1931";"Frazer";"John-L";"20dec1931";"25oct1993";"01jun1997";1993-10-25;1997-06-01;"NT_LE-LH_T3_NA_01";"CA_NT-HC_1994"
