sep=;
"res_entry_id";"pers_id";"last_name";"first_name";"birth_date";"res_entry_start";"res_entry_end";"start_date";"end_date";"political_function";"parliament_id"
"NL_Biesheuvel_Barend_1920__15";"NL_Biesheuvel_Barend_1920";"Biesheuvel";"Barend";"05apr1920";"06nov1956";"24jul1963";1956-11-06;1963-07-24;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1956;NL_NT-TK_1959;NL_NT-TK_1963"
"NL_Biewenga_Arend_1903__8";"NL_Biewenga_Arend_1903";"Biewenga";"Arend";"28apr1903";"27jul1948";"04jun1963";1948-07-27;1963-06-04;"NT_LE-LH_T3_NA_01";"NL_NT-TK_2010"
"NL_Blaisse_Pieter_1911__2";"NL_Blaisse_Pieter_1911";"Blaisse";"Pieter";"24apr1911";"23oct1956";"22feb1967";1956-10-23;1967-02-22;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1956;NL_NT-TK_1959;NL_NT-TK_1963"
"NL_Blom_Jaap_1898__7";"NL_Blom_Jaap_1898";"Blom";"Jaap";"23sep1898";"16sep1952";"26may1966";1952-09-16;1966-05-26;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1956;NL_NT-TK_1959;NL_NT-TK_1963"
"NL_Bogaers_Pieter_1924__8";"NL_Bogaers_Pieter_1924";"Bogaers";"Pieter";"02jul1924";"20mar1959";"24jul1963";1959-03-20;1963-07-24;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1959;NL_NT-TK_1963"
"NL_Bommer_Jan_1901__2";"NL_Bommer_Jan_1901";"Bommer";"Jan";"01jun1901";"09dec1952";"22feb1967";1952-12-09;1967-02-22;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1952;NL_NT-TK_1956;NL_NT-TK_1959;NL_NT-TK_1963"
"NL_Borst_Cor_1891__2";"NL_Borst_Cor_1891";"Borst";"Cor";"01feb1891";"13dec1956";"01apr1962";1956-12-13;1962-04-01;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1956;NL_NT-TK_1959"
"NL_Brouwer_Tiemen_1916__10";"NL_Brouwer_Tiemen_1916";"Brouwer";"Tiemen";"19dec1916";"20mar1959";"11may1973";1959-03-20;1973-05-11;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1967;NL_NT-TK_1971;NL_NT-TK_1972"
"NL_Bruins_Sieuwert_1906__14";"NL_Bruins_Sieuwert_1906";"Bruins-Slot";"Sieuwert";"08jan1906";"04jun1946";"04jun1963";1946-06-04;1963-06-04;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1948"
"NL_Burger_Jaap_1904__1";"NL_Burger_Jaap_1904";"Burger";"Jaap";"20aug1904";"20nov1945";"16sep1962";1945-11-20;1962-09-16;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1945;NL_NT-TK_1946;NL_NT-TK_1948;NL_NT-TK_1952;NL_NT-TK_1956;NL_NT-TK_1959"
"NL_Cornelissen_Johan_1897__5";"NL_Cornelissen_Johan_1897";"Cornelissen";"Johan";"22aug1897";"27jul1948";"04jun1963";1948-07-27;1963-06-04;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1933;NL_NT-TK_1937"
"NL_Corver_Han_1905__15";"NL_Corver_Han_1905";"Corver";"Han";"24oct1905";"16jun1959";"22feb1967";1959-06-16;1967-02-22;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1959;NL_NT-TK_1963"
"NL_Couzy_Jean_1902__9";"NL_Couzy_Jean_1902";"Couzy";"Jean";"20jan1902";"20mar1959";"22feb1967";1959-03-20;1967-02-22;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1959;NL_NT-TK_1963"
"NL_Daams_Frits_1920__14";"NL_Daams_Frits_1920";"Daams";"Frits";"16mar1920";"06nov1956";"01nov1969";1956-11-06;1969-11-01;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1956;NL_NT-TK_1959;NL_NT-TK_1963;NL_NT-TK_1967"
"NL_deGraaf_Theo_1912__2";"NL_deGraaf_Theo_1912";"deGraaf";"Theo";"27nov1912";"06nov1956";"04jun1963";1956-11-06;1963-06-04;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1956;NL_NT-TK_1959"
"NL_deGroot_Paul_1899__30";"NL_deGroot_Paul_1899";"deGroot";"Paul";"19jul1899";"20nov1945";"01feb1966";1945-11-20;1966-02-01;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1977;NL_NT-TK_1981"
"NL_deKadt_Jacques_1897__20";"NL_deKadt_Jacques_1897";"deKadt";"Jacques";"30jul1897";"27jul1948";"04jun1963";1948-07-27;1963-06-04;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1982;NL_NT-TK_1986;NL_NT-TK_1989;NL_NT-TK_1994"
"NL_deKort_Wim_1909__2";"NL_deKort_Wim_1909";"deKort";"Wim";"04jun1909";"10dec1952";"13oct1966";1952-12-10;1966-10-13;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1952;NL_NT-TK_1956;NL_NT-TK_1959;NL_NT-TK_1963"
"NL_denHartog_Floor_1898__9";"NL_denHartog_Floor_1898";"denHartog";"Floor";"23feb1898";"04jun1946";"04jun1963";1946-06-04;1963-06-04;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1948;NL_NT-TK_1952;NL_NT-TK_1956;NL_NT-TK_1959"
"NL_denUyl_Joop_1919__30";"NL_denUyl_Joop_1919";"denUyl";"Joop";"09aug1919";"06nov1956";"04jun1963";1956-11-06;1963-06-04;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1956;NL_NT-TK_1959"
"NL_deRoos_Corrie_1899__14";"NL_deRoos_Corrie_1899";"deRoos-Oudegeest";"Corrie";"07sep1899";"06nov1956";"04jun1963";1956-11-06;1963-06-04;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1945;NL_NT-TK_1946;NL_NT-TK_1948;NL_NT-TK_1952;NL_NT-TK_1956;NL_NT-TK_1959"
"NL_deRuiter_Jochem_1893__2";"NL_deRuiter_Jochem_1893";"deRuiter";"Jochem";"22mar1893";"23oct1956";"04jun1963";1956-10-23;1963-06-04;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1956;NL_NT-TK_1959"
"NL_deVink_Netty_1909__9";"NL_deVink_Netty_1909";"deVink";"Netty";"02sep1909";"30jun1953";"22feb1967";1953-06-30;1967-02-22;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1933;NL_NT-TK_1937;NL_NT-TK_1945"
"NL_deVreeze_Jan_1913__6";"NL_deVreeze_Jan_1913";"deVreeze";"Jan";"01apr1913";"06nov1956";"10may1971";1956-11-06;1971-05-10;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1956;NL_NT-TK_1959;NL_NT-TK_1963;NL_NT-TK_1967"
"NL_deWolf_Dre_1912__10";"NL_deWolf_Dre_1912";"deWolf";"Dre";"15jan1912";"03jul1956";"04jun1963";1956-07-03;1963-06-04;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1956;NL_NT-TK_1959"
"NL_Diepenhorst_Isaaec_1907__14";"NL_Diepenhorst_Isaaec_1907";"Diepenhorst";"Isaaec-Nicolaas-Theodoor";"20mar1907";"06nov1956";"28nov1963";1956-11-06;1963-11-28;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1901;NL_NT-TK_1905;NL_NT-TK_1909;NL_NT-TK_1913"
"NL_Droesen_Willem_1898__1";"NL_Droesen_Willem_1898";"Droesen";"Willem-Jozef";"03mar1898";"09may1933";"22feb1967";1933-05-09;1967-02-22;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1933;NL_NT-TK_1937;NL_NT-TK_1945;NL_NT-TK_1946;NL_NT-TK_1948;NL_NT-TK_1952;NL_NT-TK_1956;NL_NT-TK_1959;NL_NT-TK_1963"
"NL_Duynstee_Bob_1920__4";"NL_Duynstee_Bob_1920";"Duynstee";"Bob";"24dec1920";"03jul1956";"22feb1967";1956-07-03;1967-02-22;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1901"
"NL_Egas_Cees_1913__11";"NL_Egas_Cees_1913";"Egas";"Cees";"01aug1913";"15jul1952";"10may1965";1952-07-15;1965-05-10;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1963;NL_NT-TK_1967;NL_NT-TK_1971;NL_NT-TK_1972"
"NL_Elfferich_Piet_1909__13";"NL_Elfferich_Piet_1909";"Elfferich";"Piet";"15jul1909";"03nov1959";"01jun1963";1959-11-03;1963-06-01;"NT_LE-LH_T3_NA_01";""
"NL_Engelbertink_Ben_1902__13";"NL_Engelbertink_Ben_1902";"Engelbertink";"Ben";"26jul1902";"30oct1946";"01sep1970";1946-10-30;1970-09-01;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1963;NL_NT-TK_1967;NL_NT-TK_1971;NL_NT-TK_1972;NL_NT-TK_1977"
"NL_Fens_Johannes_1900__18";"NL_Fens_Johannes_1900";"Fens";"Johannes-Josephus";"04dec1900";"23jun1949";"16dec1961";1949-06-23;1961-12-16;"NT_LE-LH_T3_NA_01";""
"NL_Franssen_Huub_1916__19";"NL_Franssen_Huub_1916";"Franssen";"Huub";"09aug1916";"23oct1956";"07jun1977";1956-10-23;1977-06-07;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1977"
"NL_Geertsema_Molly_1918__18";"NL_Geertsema_Molly_1918";"Geertsema";"Molly";"18oct1918";"20mar1959";"06jul1971";1959-03-20;1971-07-06;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1998"
"NL_Goedhart_Frans_1904__2";"NL_Goedhart_Frans_1904";"Goedhart";"Frans";"25jan1904";"08oct1946";"10may1971";1946-10-08;1971-05-10;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1946;NL_NT-TK_1948;NL_NT-TK_1952;NL_NT-TK_1956;NL_NT-TK_1959;NL_NT-TK_1963;NL_NT-TK_1967"
"NL_Hazenbosch_Cees_1921__8";"NL_Hazenbosch_Cees_1921";"Hazenbosch";"Cees";"10nov1921";"15apr1953";"10jan1961";1953-04-15;1961-01-10;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1963;NL_NT-TK_1967;NL_NT-TK_1971"
"NL_Heroma_Took_1908__1";"NL_Heroma_Took_1908";"Heroma-Meilink";"Took";"18apr1908";"15sep1953";"10may1971";1953-09-15;1971-05-10;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1952;NL_NT-TK_1956;NL_NT-TK_1959;NL_NT-TK_1963;NL_NT-TK_1967"
"NL_Hofstra_Henk_1904__3";"NL_Hofstra_Henk_1904";"Hofstra";"Henk";"28sep1904";"20mar1959";"01jan1961";1959-03-20;1961-01-01;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1959"
"NL_Janssen_Martinus_1903__15";"NL_Janssen_Martinus_1903";"Janssen";"Martinus-Maria-Aloijsius-Antonius";"13jun1903";"23oct1956";"04jun1963";1956-10-23;1963-06-04;"NT_LE-LH_T3_NA_01";""
"NL_Kieft_Garmt_1913__17";"NL_Kieft_Garmt_1913";"Kieft";"Garmt";"18mar1913";"11nov1958";"10may1971";1958-11-11;1971-05-10;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1901;NL_NT-TK_1905;NL_NT-TK_1909;NL_NT-TK_1913"
"NL_Kikkert_Henk_1912__12";"NL_Kikkert_Henk_1912";"Kikkert";"Henk";"23oct1912";"04jun1946";"06dec1972";1946-06-04;1972-12-06;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1946;NL_NT-TK_1948;NL_NT-TK_1952;NL_NT-TK_1956;NL_NT-TK_1959;NL_NT-TK_1963;NL_NT-TK_1967;NL_NT-TK_1971"
"NL_Kleijwegt_Cors_1899__18";"NL_Kleijwegt_Cors_1899";"Kleijwegt";"Cors";"01dec1899";"03jul1956";"22feb1967";1956-07-03;1967-02-22;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1998"
"NL_Kleisterlee_Cor_1925__14";"NL_Kleisterlee_Cor_1925";"Kleisterlee-jun";"Cor";"09sep1925";"06nov1956";"31oct1979";1956-11-06;1979-10-31;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1971;NL_NT-TK_1972;NL_NT-TK_1977;NL_NT-TK_1981;NL_NT-TK_1982;NL_NT-TK_1986;NL_NT-TK_1989"
"NL_Knol_Jopie_1926__12";"NL_Knol_Jopie_1926";"Knol";"Jopie";"07feb1926";"26may1959";"04jun1963";1959-05-26;1963-06-04;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1972;NL_NT-TK_1977"
"NL_Kodde_David_1894__14";"NL_Kodde_David_1894";"Kodde";"David";"06may1894";"06nov1956";"04jun1963";1956-11-06;1963-06-04;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1977"
"NL_Koersen_Theo_1901__1";"NL_Koersen_Theo_1901";"Koersen";"Theo";"13jan1901";"04jun1946";"12jun1962";1946-06-04;1962-06-12;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1946;NL_NT-TK_1948;NL_NT-TK_1952;NL_NT-TK_1956;NL_NT-TK_1959"
"NL_Kok_Truus_1922__7";"NL_Kok_Truus_1922";"Kok";"Truus";"02feb1922";"26may1959";"10may1971";1959-05-26;1971-05-10;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1989"
"NL_Kolfschoten_Eric_1917__9";"NL_Kolfschoten_Eric_1917";"Kolfschoten";"Eric";"26feb1917";"20mar1959";"22feb1967";1959-03-20;1967-02-22;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1977"
"NL_Koopman_Jo_1906__10";"NL_Koopman_Jo_1906";"Koopman";"Jo";"07nov1906";"06nov1956";"01oct1963";1956-11-06;1963-10-01;"NT_LE-LH_T3_NA_01";"NL_NT-TK_2010"
"NL_Kortenhorst_Leonardus_1886__1";"NL_Kortenhorst_Leonardus_1886";"Kortenhorst";"Leonardus-Gerardus";"12nov1886";"15sep1925";"13jan1963";1925-09-15;1963-01-13;"NT_LE-LH_T3_NA_01";"NL_NT-TK_2003"
"NL_Korteweg_Simon_1902__8";"NL_Korteweg_Simon_1902";"Korteweg";"Simon";"18oct1902";"26may1959";"04jun1963";1959-05-26;1963-06-04;"NT_LE-LH_T3_NA_01";"NL_NT-TK_2003"
"NL_Kramer_Jacob_1898__12";"NL_Kramer_Jacob_1898";"Kramer";"Jacob";"12may1898";"06nov1956";"04jun1963";1956-11-06;1963-06-04;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1994"
"NL_Kranenburg_Ferdinand_1911__9";"NL_Kranenburg_Ferdinand_1911";"Kranenburg";"Ferdinand";"01apr1911";"27nov1958";"01feb1964";1958-11-27;1964-02-01;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1994;NL_NT-TK_1998"
"NL_Kuiper_Ada_1908__4";"NL_Kuiper_Ada_1908";"Kuiper-Struyk";"Ada";"20sep1908";"26may1959";"15sep1965";1959-05-26;1965-09-15;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1981;NL_NT-TK_1982"
"NL_Laan_Dick_1922__16";"NL_Laan_Dick_1922";"Laan";"Dick";"01apr1922";"20mar1959";"22feb1967";1959-03-20;1967-02-22;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1986"
"NL_Lamberts_Jan_1911__6";"NL_Lamberts_Jan_1911";"Lamberts";"Jan";"08jul1911";"06nov1956";"07jun1977";1956-11-06;1977-06-07;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1998;NL_NT-TK_2002"
"NL_Lankhorst_Henk_1914__18";"NL_Lankhorst_Henk_1914";"Lankhorst";"Henk";"18apr1914";"20mar1959";"01jun1969";1959-03-20;1969-06-01;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1989;NL_NT-TK_1994"
"NL_Lemaire_Trees_1919__7";"NL_Lemaire_Trees_1919";"Lemaire";"Trees";"15jan1919";"28mar1957";"16sep1963";1957-03-28;1963-09-16;"NT_LE-LH_T3_NA_01";"NL_NT-TK_2010"
"NL_Lucas_Anton_1892__1";"NL_Lucas_Anton_1892";"Lucas";"Anton";"11oct1892";"04jun1946";"30sep1966";1946-06-04;1966-09-30;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1946;NL_NT-TK_1948;NL_NT-TK_1952;NL_NT-TK_1956;NL_NT-TK_1959;NL_NT-TK_1963"
"NL_Maenen_Jos_1888__2";"NL_Maenen_Jos_1888";"Maenen";"Jos";"04apr1888";"04jun1946";"04jun1963";1946-06-04;1963-06-04;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1933;NL_NT-TK_1937"
"NL_Mellema_Jur_1923__10";"NL_Mellema_Jur_1923";"Mellema";"Jur";"18sep1923";"15jul1959";"01apr1972";1959-07-15;1972-04-01;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1959;NL_NT-TK_1963;NL_NT-TK_1967;NL_NT-TK_1971"
"NL_Meulink_Jan_1917__13";"NL_Meulink_Jan_1917";"Meulink";"Jan";"01feb1917";"06nov1956";"01sep1966";1956-11-06;1966-09-01;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1956;NL_NT-TK_1959;NL_NT-TK_1963"
"NL_Moorman_Harry_1899__20";"NL_Moorman_Harry_1899";"Moorman";"Harry";"30jul1899";"20mar1959";"22feb1967";1959-03-20;1967-02-22;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1959;NL_NT-TK_1963"
"NL_Mulders_Wiel_1899__9";"NL_Mulders_Wiel_1899";"Mulders";"Wiel";"01sep1899";"03jul1956";"04jun1963";1956-07-03;1963-06-04;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1933;NL_NT-TK_1937;NL_NT-TK_1945;NL_NT-TK_1946;NL_NT-TK_1948;NL_NT-TK_1952;NL_NT-TK_1956"
"NL_Nederhorst_Gerard_1907__3";"NL_Nederhorst_Gerard_1907";"Nederhorst";"Gerard";"17oct1907";"21dec1948";"10may1971";1948-12-21;1971-05-10;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1948;NL_NT-TK_1952;NL_NT-TK_1956;NL_NT-TK_1959;NL_NT-TK_1963;NL_NT-TK_1967"
"NL_Nolte_Agnes_1896__2";"NL_Nolte_Agnes_1896";"Nolte";"Agnes";"26jul1896";"06nov1956";"04jun1963";1956-11-06;1963-06-04;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1956;NL_NT-TK_1959"
"NL_Oud_Pieter_1886__3";"NL_Oud_Pieter_1886";"Oud";"Pieter";"05dec1886";"27jul1948";"04jun1963";1948-07-27;1963-06-04;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1967;NL_NT-TK_1971;NL_NT-TK_1972"
"NL_Patijn_Connie_1908__9";"NL_Patijn_Connie_1908";"Patijn";"Connie";"28sep1908";"06nov1956";"22feb1967";1956-11-06;1967-02-22;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1956;NL_NT-TK_1959;NL_NT-TK_1963"
"NL_Peschar_Harry_1921__6";"NL_Peschar_Harry_1921";"Peschar";"Harry";"28mar1921";"16sep1952";"31jan1968";1952-09-16;1968-01-31;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1956"
"NL_Peters_Jan_1908__8";"NL_Peters_Jan_1908";"Peters";"Jan";"11oct1908";"04jun1946";"25jan1962";1946-06-04;1962-01-25;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1922;NL_NT-TK_1925;NL_NT-TK_1929;NL_NT-TK_1933"
"NL_Peters_Willem_1916__7";"NL_Peters_Willem_1916";"Peters";"Willem";"05dec1916";"03jul1956";"04jun1963";1956-07-03;1963-06-04;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1956;NL_NT-TK_1959"
"NL_Posthumus_Siep_1910__1";"NL_Posthumus_Siep_1910";"Posthumus";"Siep";"29apr1910";"06jun1946";"04may1965";1946-06-06;1965-05-04;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1946;NL_NT-TK_1948;NL_NT-TK_1952;NL_NT-TK_1956;NL_NT-TK_1959;NL_NT-TK_1963"
"NL_Reehorst_Jan_1923__9";"NL_Reehorst_Jan_1923";"Reehorst";"Jan";"21mar1923";"23oct1956";"22feb1967";1956-10-23;1967-02-22;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1977;NL_NT-TK_1981;NL_NT-TK_1982"
"NL_Ritmeester_Govert_1883__19";"NL_Ritmeester_Govert_1883";"Ritmeester";"Govert";"29dec1883";"27jul1948";"04jun1963";1948-07-27;1963-06-04;"NT_LE-LH_T3_NA_01";"NL_NT-TK_2002"
"NL_Roemers_Dirk_1915__13";"NL_Roemers_Dirk_1915";"Roemers";"Dirk";"06feb1915";"16sep1952";"01nov1967";1952-09-16;1967-11-01;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1989"
"NL_Romme_Carl_1896__2";"NL_Romme_Carl_1896";"Romme";"Carl";"21dec1896";"04jun1946";"18feb1961";1946-06-04;1961-02-18;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1986;NL_NT-TK_1989;NL_NT-TK_1994"
"NL_Roolvink_Eugenius_1898__5";"NL_Roolvink_Eugenius_1898";"Roolvink";"Eugenius-Gerardus-Maria";"07jun1898";"26may1959";"04jun1963";1959-05-26;1963-06-04;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1986;NL_NT-TK_1989"
"NL_Roosjen_Anton_1894__1";"NL_Roosjen_Anton_1894";"Roosjen";"Anton";"13sep1894";"08jun1937";"04jun1963";1937-06-08;1963-06-04;"NT_LE-LH_T3_NA_01";"NL_NT-TK_2010"
"NL_Ruygers_Geert_1911__14";"NL_Ruygers_Geert_1911";"Ruygers";"Geert";"21aug1911";"25jul1946";"18feb1970";1946-07-25;1970-02-18;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1946;NL_NT-TK_1948;NL_NT-TK_1952;NL_NT-TK_1956;NL_NT-TK_1959;NL_NT-TK_1963;NL_NT-TK_1967"
"NL_Samkalden_Ivo_1912__21";"NL_Samkalden_Ivo_1912";"Samkalden";"Ivo";"10aug1912";"20mar1959";"01sep1960";1959-03-20;1960-09-01;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1959"
"NL_Scheps_Johan_1900__21";"NL_Scheps_Johan_1900";"Scheps";"Johan";"13jul1900";"04jun1946";"22feb1967";1946-06-04;1967-02-22;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1909;NL_NT-TK_1913;NL_NT-TK_1917;NL_NT-TK_1918;NL_NT-TK_1922;NL_NT-TK_1925;NL_NT-TK_1929;NL_NT-TK_1933"
"NL_Schilthuis_Tineke_1921__8";"NL_Schilthuis_Tineke_1921";"Schilthuis";"Tineke";"29jun1921";"06nov1956";"22feb1967";1956-11-06;1967-02-22;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1956;NL_NT-TK_1959;NL_NT-TK_1963"
"NL_Schmal_Jan_1894__17";"NL_Schmal_Jan_1894";"Schmal";"Jan";"24feb1894";"20nov1945";"04jun1963";1945-11-20;1963-06-04;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1945;NL_NT-TK_1946;NL_NT-TK_1948;NL_NT-TK_1952;NL_NT-TK_1956;NL_NT-TK_1959"
"NL_Schuijt_Wim_1909__2";"NL_Schuijt_Wim_1909";"Schuijt";"Wim";"27jun1909";"26may1959";"22feb1967";1959-05-26;1967-02-22;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1959;NL_NT-TK_1963"
"NL_Schuitemaker_Dirk_1914__11";"NL_Schuitemaker_Dirk_1914";"Schuitemaker";"Dirk";"24may1914";"20mar1959";"04jun1963";1959-03-20;1963-06-04;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1959"
"NL_Schurer_Fedde_1898__9";"NL_Schurer_Fedde_1898";"Schurer";"Fedde";"25jul1898";"06nov1956";"04jun1963";1956-11-06;1963-06-04;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1956;NL_NT-TK_1959"
"NL_Smallenbroek_Jan_1909__28";"NL_Smallenbroek_Jan_1909";"Smallenbroek";"Jan";"21feb1909";"06nov1956";"14apr1965";1956-11-06;1965-04-14;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1956"
"NL_Stoffels_Joke_1917__6";"NL_Stoffels_Joke_1917";"Stoffels-vanHaaften";"Joke";"28apr1917";"22dec1955";"22feb1967";1955-12-22;1967-02-22;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1967;NL_NT-TK_1971"
"NL_Stokman_Jacobus_1903__2";"NL_Stokman_Jacobus_1903";"Stokman";"Jacobus-Gerardus";"20mar1903";"12aug1948";"04jun1963";1948-08-12;1963-06-04;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1948;NL_NT-TK_1952;NL_NT-TK_1956;NL_NT-TK_1959"
"NL_Suurhoff_Ko_1905__4";"NL_Suurhoff_Ko_1905";"Suurhoff";"Ko";"23jul1905";"20mar1959";"14apr1965";1959-03-20;1965-04-14;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1998;NL_NT-TK_2002"
